SBY  9:32:50 [counter_64_bit_bmc] Removing directory '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit.v'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit_formal.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit_formal.v'.
SBY  9:32:50 [counter_64_bit_bmc] engine_0: smtbmc
SBY  9:32:50 [counter_64_bit_bmc] base: starting process "cd counter_64_bit_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY  9:32:50 [counter_64_bit_bmc] base: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] prep: starting process "cd counter_64_bit_bmc/model; yosys -ql design_prep.log design_prep.ys"
SBY  9:32:50 [counter_64_bit_bmc] prep: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] smt2: starting process "cd counter_64_bit_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY  9:32:50 [counter_64_bit_bmc] smt2: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] engine_0: starting process "cd counter_64_bit_bmc; yosys-smtbmc --presat --unroll --noprogress -t 100  --append 0 --dump-vcd engine_0/trace.vcd --dump-yw engine_0/trace.yw --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 23..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 24..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 24..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 25..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 25..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 26..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 26..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 27..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 27..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 28..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 28..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 29..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 29..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 30..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 30..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 31..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 31..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 32..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 32..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 33..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 33..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 34..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 34..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 35..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 35..
